record_id,split,domain
MUSE_20180118_131033_64000,train,chapman_ningbo_china
MUSE_20180113_125553_79000,train,chapman_ningbo_china
MUSE_20180210_125503_13000,train,chapman_ningbo_china
MUSE_20180712_160857_53000,train,chapman_ningbo_china
MUSE_20180209_132425_69000,train,chapman_ningbo_china
MUSE_20180116_133929_81000,train,chapman_ningbo_china
MUSE_20180209_130859_24000,train,chapman_ningbo_china
MUSE_20180116_131358_29000,train,chapman_ningbo_china
MUSE_20180114_070408_88000,train,chapman_ningbo_china
MUSE_20180209_115856_97000,train,chapman_ningbo_china
MUSE_20180112_074458_17000,train,chapman_ningbo_china
MUSE_20180118_171934_52000,train,chapman_ningbo_china
MUSE_20180113_080221_98000,train,chapman_ningbo_china
MUSE_20180112_133605_01000,train,chapman_ningbo_china
MUSE_20180113_182337_11000,train,chapman_ningbo_china
MUSE_20180112_170229_23000,train,chapman_ningbo_china
MUSE_20180114_072355_74000,train,chapman_ningbo_china
MUSE_20180112_131701_43000,train,chapman_ningbo_china
MUSE_20180118_182157_22000,train,chapman_ningbo_china
MUSE_20180116_173830_48000,train,chapman_ningbo_china
MUSE_20180115_133247_14000,train,chapman_ningbo_china
MUSE_20180114_120537_40000,train,chapman_ningbo_china
MUSE_20180114_133423_83000,train,chapman_ningbo_china
MUSE_20180210_125420_74000,train,chapman_ningbo_china
MUSE_20180114_114815_42000,train,chapman_ningbo_china
MUSE_20180113_180105_96000,train,chapman_ningbo_china
MUSE_20180113_080153_90000,train,chapman_ningbo_china
MUSE_20180712_155838_47000,train,chapman_ningbo_china
MUSE_20180209_125505_00000,train,chapman_ningbo_china
MUSE_20180119_175221_17000,train,chapman_ningbo_china
MUSE_20180115_121245_81000,train,chapman_ningbo_china
MUSE_20180114_132305_82000,train,chapman_ningbo_china
MUSE_20180113_131854_77000,train,chapman_ningbo_china
MUSE_20180114_075546_54000,train,chapman_ningbo_china
MUSE_20180210_120503_07000,train,chapman_ningbo_china
MUSE_20180116_132338_85000,train,chapman_ningbo_china
MUSE_20180116_170749_95000,train,chapman_ningbo_china
MUSE_20180114_133615_35000,train,chapman_ningbo_china
MUSE_20180114_124958_64000,train,chapman_ningbo_china
MUSE_20180112_075129_12000,train,chapman_ningbo_china
MUSE_20180209_174628_99000,train,chapman_ningbo_china
MUSE_20180113_131720_89000,train,chapman_ningbo_china
MUSE_20180114_172109_97000,train,chapman_ningbo_china
MUSE_20180111_160706_92000,train,chapman_ningbo_china
MUSE_20180113_074738_73000,train,chapman_ningbo_china
MUSE_20180209_114841_06000,train,chapman_ningbo_china
MUSE_20180118_131837_83000,train,chapman_ningbo_china
MUSE_20180118_122837_07000,train,chapman_ningbo_china
MUSE_20180209_121843_88000,train,chapman_ningbo_china
MUSE_20180210_124120_62000,train,chapman_ningbo_china
MUSE_20180120_121702_74000,train,chapman_ningbo_china
MUSE_20180114_070230_36000,train,chapman_ningbo_china
MUSE_20180113_075147_58000,train,chapman_ningbo_china
MUSE_20180712_154356_34000,train,chapman_ningbo_china
MUSE_20180112_071325_43000,train,chapman_ningbo_china
MUSE_20180116_122539_23000,train,chapman_ningbo_china
MUSE_20180118_181603_53000,train,chapman_ningbo_china
MUSE_20180210_130033_72000,train,chapman_ningbo_china
MUSE_20180114_075250_92000,train,chapman_ningbo_china
MUSE_20180118_131246_89000,train,chapman_ningbo_china
MUSE_20180116_173523_90000,train,chapman_ningbo_china
MUSE_20180118_125824_77000,train,chapman_ningbo_china
MUSE_20180112_165340_67000,train,chapman_ningbo_china
MUSE_20180113_115711_84000,train,chapman_ningbo_china
MUSE_20180114_065641_45000,train,chapman_ningbo_china
MUSE_20181222_204309_22000,train,chapman_ningbo_china
MUSE_20180112_165409_12000,train,chapman_ningbo_china
MUSE_20180209_172534_81000,train,chapman_ningbo_china
MUSE_20180209_174645_45000,train,chapman_ningbo_china
MUSE_20180113_184229_95000,train,chapman_ningbo_china
MUSE_20180119_175736_85000,train,chapman_ningbo_china
MUSE_20180116_174256_72000,train,chapman_ningbo_china
MUSE_20180113_130206_88000,train,chapman_ningbo_china
MUSE_20180112_134407_51000,train,chapman_ningbo_china
MUSE_20180209_175325_44000,train,chapman_ningbo_china
MUSE_20180116_171424_67000,train,chapman_ningbo_china
MUSE_20180118_133034_51000,train,chapman_ningbo_china
MUSE_20180209_125525_67000,train,chapman_ningbo_china
MUSE_20180210_132057_61000,train,chapman_ningbo_china
MUSE_20180112_071904_03000,train,chapman_ningbo_china
MUSE_20180113_075706_30000,train,chapman_ningbo_china
MUSE_20180116_133859_57000,train,chapman_ningbo_china
MUSE_20180120_122252_24000,train,chapman_ningbo_china
MUSE_20180209_122721_55000,train,chapman_ningbo_china
MUSE_20180210_121843_46000,train,chapman_ningbo_china
MUSE_20180112_134154_99000,train,chapman_ningbo_china
MUSE_20180712_160658_97000,train,chapman_ningbo_china
MUSE_20180114_074203_05000,train,chapman_ningbo_china
MUSE_20180116_124411_59000,train,chapman_ningbo_china
MUSE_20180209_121858_25000,train,chapman_ningbo_china
MUSE_20180113_115005_53000,train,chapman_ningbo_china
MUSE_20180114_071047_10000,train,chapman_ningbo_china
MUSE_20180114_073721_81000,train,chapman_ningbo_china
MUSE_20180115_133355_57000,train,chapman_ningbo_china
MUSE_20180118_172951_58000,train,chapman_ningbo_china
MUSE_20180210_121520_27000,train,chapman_ningbo_china
MUSE_20180112_073250_05000,train,chapman_ningbo_china
MUSE_20180112_133734_35000,train,chapman_ningbo_china
MUSE_20180115_131708_70000,train,chapman_ningbo_china
MUSE_20180115_133315_20000,train,chapman_ningbo_china
MUSE_20180118_170808_01000,train,chapman_ningbo_china
MUSE_20180114_172103_64000,train,chapman_ningbo_china
MUSE_20180115_131815_00000,train,chapman_ningbo_china
MUSE_20180115_120649_91000,train,chapman_ningbo_china
MUSE_20180112_132859_17000,train,chapman_ningbo_china
MUSE_20180111_162929_35000,train,chapman_ningbo_china
MUSE_20180112_115807_81000,train,chapman_ningbo_china
MUSE_20180116_120516_25000,train,chapman_ningbo_china
MUSE_20180118_135232_95000,train,chapman_ningbo_china
MUSE_20180119_172414_29000,train,chapman_ningbo_china
MUSE_20180114_123408_04000,train,chapman_ningbo_china
MUSE_20180118_173013_40000,train,chapman_ningbo_china
MUSE_20180114_135411_29000,train,chapman_ningbo_china
MUSE_20180209_123154_86000,train,chapman_ningbo_china
MUSE_20180112_071305_65000,train,chapman_ningbo_china
MUSE_20180712_150918_27000,train,chapman_ningbo_china
MUSE_20180209_122343_45000,train,chapman_ningbo_china
MUSE_20180113_180405_83000,train,chapman_ningbo_china
MUSE_20180112_131741_77000,train,chapman_ningbo_china
MUSE_20180712_153341_58000,train,chapman_ningbo_china
MUSE_20180114_133800_59000,train,chapman_ningbo_china
MUSE_20180115_121306_54000,train,chapman_ningbo_china
MUSE_20180118_172214_12000,train,chapman_ningbo_china
MUSE_20180113_134128_44000,train,chapman_ningbo_china
MUSE_20180712_151644_59000,train,chapman_ningbo_china
MUSE_20180118_181843_53000,train,chapman_ningbo_china
MUSE_20180112_135608_78000,train,chapman_ningbo_china
MUSE_20180112_073641_31000,train,chapman_ningbo_china
MUSE_20180113_183926_54000,train,chapman_ningbo_china
MUSE_20180112_071510_00000,train,chapman_ningbo_china
MUSE_20180118_132329_91000,train,chapman_ningbo_china
MUSE_20180114_072001_26000,train,chapman_ningbo_china
MUSE_20180114_123441_02000,train,chapman_ningbo_china
MUSE_20180119_171813_15000,train,chapman_ningbo_china
MUSE_20180712_152106_98000,train,chapman_ningbo_china
MUSE_20180112_131934_51000,train,chapman_ningbo_china
MUSE_20180115_125437_96000,train,chapman_ningbo_china
MUSE_20180112_120115_58000,train,chapman_ningbo_china
MUSE_20180209_122435_04000,train,chapman_ningbo_china
MUSE_20180209_124309_27000,train,chapman_ningbo_china
MUSE_20180118_174443_09000,train,chapman_ningbo_china
MUSE_20180115_133246_08000,train,chapman_ningbo_china
MUSE_20180118_173426_00000,train,chapman_ningbo_china
MUSE_20180113_080010_97000,train,chapman_ningbo_china
MUSE_20180112_133839_90000,train,chapman_ningbo_china
MUSE_20180112_074345_57000,train,chapman_ningbo_china
MUSE_20180119_170759_34000,train,chapman_ningbo_china
MUSE_20180209_120204_28000,train,chapman_ningbo_china
MUSE_20180118_133417_31000,train,chapman_ningbo_china
MUSE_20180209_130701_83000,train,chapman_ningbo_china
MUSE_20180118_180408_80000,train,chapman_ningbo_china
MUSE_20180210_121448_34000,train,chapman_ningbo_china
MUSE_20180114_133606_76000,train,chapman_ningbo_china
MUSE_20180118_122718_42000,train,chapman_ningbo_china
MUSE_20180114_125740_11000,train,chapman_ningbo_china
MUSE_20180209_171922_52000,train,chapman_ningbo_china
MUSE_20180120_122754_04000,train,chapman_ningbo_china
MUSE_20180114_170618_77000,train,chapman_ningbo_china
MUSE_20180209_173452_03000,train,chapman_ningbo_china
MUSE_20180114_073751_43000,train,chapman_ningbo_china
MUSE_20180118_133137_91000,train,chapman_ningbo_china
MUSE_20180118_170954_07000,train,chapman_ningbo_china
MUSE_20180120_123813_67000,train,chapman_ningbo_china
MUSE_20180113_131047_45000,train,chapman_ningbo_china
MUSE_20180111_170108_43000,train,chapman_ningbo_china
MUSE_20180116_171817_95000,train,chapman_ningbo_china
MUSE_20180209_131204_41000,train,chapman_ningbo_china
MUSE_20180116_131526_46000,train,chapman_ningbo_china
MUSE_20180113_180753_23000,train,chapman_ningbo_china
MUSE_20180113_133817_64000,train,chapman_ningbo_china
MUSE_20180118_131516_33000,train,chapman_ningbo_china
MUSE_20180116_122916_33000,train,chapman_ningbo_china
MUSE_20180210_130724_47000,train,chapman_ningbo_china
MUSE_20180118_181825_96000,train,chapman_ningbo_china
MUSE_20180114_070412_09000,train,chapman_ningbo_china
MUSE_20180113_115617_14000,train,chapman_ningbo_china
MUSE_20180112_135042_40000,train,chapman_ningbo_china
MUSE_20180210_120123_31000,train,chapman_ningbo_china
MUSE_20180118_130826_55000,train,chapman_ningbo_china
MUSE_20180115_130613_91000,train,chapman_ningbo_china
MUSE_20180112_130451_07000,train,chapman_ningbo_china
MUSE_20180113_180734_64000,train,chapman_ningbo_china
MUSE_20180119_175753_34000,train,chapman_ningbo_china
MUSE_20180114_124524_68000,train,chapman_ningbo_china
MUSE_20180115_130757_44000,train,chapman_ningbo_china
MUSE_20180114_130810_49000,train,chapman_ningbo_china
MUSE_20180116_125106_05000,train,chapman_ningbo_china
MUSE_20180118_125802_86000,train,chapman_ningbo_china
MUSE_20180209_175316_98000,train,chapman_ningbo_china
MUSE_20180114_121219_70000,train,chapman_ningbo_china
MUSE_20180209_130951_31000,train,chapman_ningbo_china
MUSE_20180113_133110_67000,train,chapman_ningbo_china
MUSE_20180209_121451_91000,train,chapman_ningbo_china
MUSE_20180114_131558_47000,train,chapman_ningbo_china
MUSE_20180114_071850_12000,train,chapman_ningbo_china
MUSE_20180120_121322_45000,train,chapman_ningbo_china
MUSE_20180210_120111_05000,train,chapman_ningbo_china
MUSE_20180116_175217_50000,train,chapman_ningbo_china
MUSE_20180712_151706_94000,train,chapman_ningbo_china
MUSE_20180112_171044_76000,train,chapman_ningbo_china
MUSE_20180112_132425_17000,train,chapman_ningbo_china
MUSE_20180712_150825_64000,train,chapman_ningbo_china
MUSE_20180209_121637_77000,train,chapman_ningbo_china
MUSE_20180210_125533_00000,train,chapman_ningbo_china
MUSE_20180113_121226_48000,train,chapman_ningbo_china
MUSE_20180115_120458_76000,train,chapman_ningbo_china
MUSE_20180712_160958_39000,train,chapman_ningbo_china
MUSE_20180114_121642_95000,train,chapman_ningbo_china
MUSE_20180118_134844_32000,train,chapman_ningbo_china
MUSE_20180120_123141_38000,train,chapman_ningbo_china
MUSE_20180209_171420_61000,train,chapman_ningbo_china
MUSE_20180120_122855_86000,train,chapman_ningbo_china
MUSE_20180112_124212_46000,train,chapman_ningbo_china
MUSE_20180116_133909_07000,train,chapman_ningbo_china
MUSE_20180114_135318_67000,train,chapman_ningbo_china
MUSE_20180113_184018_69000,train,chapman_ningbo_china
MUSE_20180712_150939_33000,train,chapman_ningbo_china
MUSE_20180209_170640_07000,train,chapman_ningbo_china
MUSE_20180113_140008_56000,train,chapman_ningbo_china
MUSE_20180112_120401_13000,train,chapman_ningbo_china
MUSE_20180114_075111_39000,train,chapman_ningbo_china
MUSE_20180113_122439_18000,train,chapman_ningbo_china
MUSE_20180114_073034_70000,train,chapman_ningbo_china
MUSE_20180114_080300_82000,train,chapman_ningbo_china
MUSE_20180118_180639_23000,train,chapman_ningbo_china
MUSE_20180118_170942_79000,train,chapman_ningbo_china
MUSE_20180210_121803_03000,train,chapman_ningbo_china
MUSE_20180118_173256_63000,train,chapman_ningbo_china
MUSE_20180116_132517_13000,train,chapman_ningbo_china
MUSE_20180113_182016_95000,train,chapman_ningbo_china
MUSE_20180712_154451_30000,train,chapman_ningbo_china
MUSE_20180116_121404_59000,train,chapman_ningbo_china
MUSE_20180114_075501_74000,train,chapman_ningbo_china
MUSE_20180113_174434_89000,train,chapman_ningbo_china
MUSE_20180111_165513_61000,train,chapman_ningbo_china
MUSE_20180118_125119_72000,train,chapman_ningbo_china
MUSE_20180114_114735_31000,train,chapman_ningbo_china
MUSE_20180210_124915_56000,train,chapman_ningbo_china
MUSE_20180115_131641_70000,train,chapman_ningbo_china
MUSE_20180712_151510_03000,train,chapman_ningbo_china
MUSE_20180712_154557_42000,train,chapman_ningbo_china
MUSE_20180712_151259_02000,train,chapman_ningbo_china
MUSE_20180113_124018_54000,train,chapman_ningbo_china
MUSE_20180115_125148_07000,train,chapman_ningbo_china
MUSE_20180114_172144_96000,train,chapman_ningbo_china
MUSE_20180118_170507_69000,train,chapman_ningbo_china
MUSE_20180210_114951_62000,train,chapman_ningbo_china
MUSE_20180118_180202_02000,train,chapman_ningbo_china
MUSE_20180113_130224_43000,train,chapman_ningbo_china
MUSE_20180114_125716_24000,train,chapman_ningbo_china
MUSE_20180115_124924_85000,train,chapman_ningbo_china
MUSE_20180114_135519_77000,train,chapman_ningbo_china
MUSE_20180113_171303_45000,train,chapman_ningbo_china
MUSE_20180115_123907_17000,train,chapman_ningbo_china
MUSE_20180712_151442_45000,train,chapman_ningbo_china
MUSE_20180712_153247_02000,train,chapman_ningbo_china
MUSE_20180113_130900_58000,train,chapman_ningbo_china
MUSE_20180114_114956_44000,train,chapman_ningbo_china
MUSE_20180112_133018_75000,train,chapman_ningbo_china
MUSE_20180113_185605_74000,train,chapman_ningbo_china
MUSE_20180118_123617_01000,train,chapman_ningbo_china
MUSE_20180113_072735_54000,train,chapman_ningbo_china
MUSE_20180118_131042_24000,train,chapman_ningbo_china
MUSE_20180209_120803_30000,train,chapman_ningbo_china
MUSE_20180115_122832_59000,train,chapman_ningbo_china
MUSE_20180712_150840_14000,train,chapman_ningbo_china
MUSE_20180112_134948_67000,train,chapman_ningbo_china
MUSE_20180118_180244_70000,train,chapman_ningbo_china
MUSE_20180116_123818_84000,train,chapman_ningbo_china
MUSE_20180113_134326_69000,train,chapman_ningbo_china
MUSE_20180210_120950_19000,train,chapman_ningbo_china
MUSE_20180209_123729_41000,train,chapman_ningbo_china
MUSE_20180712_151025_88000,train,chapman_ningbo_china
MUSE_20180112_071000_06000,train,chapman_ningbo_china
MUSE_20180112_140022_27000,train,chapman_ningbo_china
MUSE_20180116_121603_85000,train,chapman_ningbo_china
MUSE_20180113_080813_02000,train,chapman_ningbo_china
MUSE_20180210_124325_35000,train,chapman_ningbo_china
MUSE_20180118_122859_93000,train,chapman_ningbo_china
MUSE_20180114_124313_90000,train,chapman_ningbo_china
MUSE_20180113_185140_24000,train,chapman_ningbo_china
MUSE_20180113_120213_65000,train,chapman_ningbo_china
MUSE_20180114_125431_07000,train,chapman_ningbo_china
MUSE_20180210_131840_52000,train,chapman_ningbo_china
MUSE_20180115_120647_77000,train,chapman_ningbo_china
MUSE_20180114_130602_60000,train,chapman_ningbo_china
MUSE_20180113_173559_20000,train,chapman_ningbo_china
MUSE_20180113_125124_82000,train,chapman_ningbo_china
MUSE_20180113_133538_97000,train,chapman_ningbo_china
MUSE_20180113_132738_49000,train,chapman_ningbo_china
MUSE_20180118_131527_54000,train,chapman_ningbo_china
MUSE_20180210_125559_18000,train,chapman_ningbo_china
MUSE_20180112_071517_44000,train,chapman_ningbo_china
MUSE_20180111_170147_93000,train,chapman_ningbo_china
MUSE_20180712_151900_13000,train,chapman_ningbo_china
MUSE_20180118_131431_73000,train,chapman_ningbo_china
MUSE_20180210_132003_49000,train,chapman_ningbo_china
MUSE_20180113_134134_90000,train,chapman_ningbo_china
MUSE_20180712_151541_00000,train,chapman_ningbo_china
MUSE_20180118_171626_16000,train,chapman_ningbo_china
MUSE_20180112_133746_02000,train,chapman_ningbo_china
MUSE_20180112_124407_61000,train,chapman_ningbo_china
MUSE_20180210_120137_09000,train,chapman_ningbo_china
MUSE_20180115_120822_87000,train,chapman_ningbo_china
MUSE_20180119_180329_73000,train,chapman_ningbo_china
MUSE_20180120_120849_53000,train,chapman_ningbo_china
MUSE_20180712_152445_08000,train,chapman_ningbo_china
MUSE_20180210_123752_82000,train,chapman_ningbo_china
MUSE_20180114_124050_90000,train,chapman_ningbo_china
MUSE_20180118_134613_53000,train,chapman_ningbo_china
MUSE_20180712_151816_08000,train,chapman_ningbo_china
MUSE_20180115_134339_16000,train,chapman_ningbo_china
MUSE_20180111_160710_12000,train,chapman_ningbo_china
MUSE_20180712_160403_98000,train,chapman_ningbo_china
MUSE_20180114_121100_92000,train,chapman_ningbo_china
MUSE_20180114_125918_81000,train,chapman_ningbo_china
MUSE_20180113_135217_51000,train,chapman_ningbo_china
MUSE_20180114_133856_30000,train,chapman_ningbo_china
MUSE_20180114_065250_20000,train,chapman_ningbo_china
MUSE_20180712_153049_39000,train,chapman_ningbo_china
MUSE_20180209_173208_64000,train,chapman_ningbo_china
MUSE_20180210_124945_36000,train,chapman_ningbo_china
MUSE_20180209_125323_38000,train,chapman_ningbo_china
MUSE_20180118_123604_78000,train,chapman_ningbo_china
MUSE_20180116_132750_85000,train,chapman_ningbo_china
MUSE_20180111_165911_70000,train,chapman_ningbo_china
MUSE_20180116_133304_10000,train,chapman_ningbo_china
MUSE_20180114_071829_23000,train,chapman_ningbo_china
MUSE_20180116_133539_21000,train,chapman_ningbo_china
MUSE_20180112_072730_72000,train,chapman_ningbo_china
MUSE_20180116_133633_04000,train,chapman_ningbo_china
MUSE_20180116_122530_79000,train,chapman_ningbo_china
MUSE_20180712_161050_08000,train,chapman_ningbo_china
MUSE_20180112_123217_48000,train,chapman_ningbo_china
MUSE_20180115_134319_42000,train,chapman_ningbo_china
